Census Tract,California County,ZIP,CES 4.0 Score,CES 4.0 Percentile
6037575101,Los Angeles,90804,44.84,81.81
6029001700,Kern,93301,44.83,81.8
6037113233,Los Angeles,91304,44.83,81.78
6037481500,Los Angeles,91801,44.82,81.77
6071000825,San Bernardino,91786,44.82,81.76
6073002501,San Diego,92105,44.82,81.74
6037404903,Los Angeles,91706,44.82,81.73
6071007601,San Bernardino,92410,44.77,81.72
6019008301,Fresno,93640,44.76,81.71
6025010102,Imperial,92233,44.74,81.69
6037500403,Los Angeles,90660,44.73,81.68
6107001602,Tulare,93292,44.73,81.67
6025011202,Imperial,92243,44.72,81.66
6037195803,Los Angeles,90026,44.71,81.64
6037571600,Los Angeles,90805,44.71,81.63
6037117201,Los Angeles,91343,44.71,81.62
6037543503,Los Angeles,90502,44.7,81.61
6067005101,Sacramento,95828,44.68,81.59
6067005001,Sacramento,95828,44.67,81.58
6037602505,Los Angeles,90250,44.67,81.57
6025012001,Imperial,92231,44.65,81.56
6037191302,Los Angeles,90027,44.64,81.54
6071003510,San Bernardino,92376,44.61,81.53
6073003602,San Diego,92113,44.61,81.52
6037221302,Los Angeles,90019,44.59,81.51
6071004301,San Bernardino,92410,44.59,81.49
6077003305,San Joaquin,95207,44.58,81.48
6029002812,Kern,93309,44.56,81.47
6037554404,Los Angeles,90706,44.55,81.45
6075023300,San Francisco,94124,44.54,81.44
6001401500,Alameda,94608,44.53,81.43
6071003506,San Bernardino,92376,44.51,81.42
6037218600,Los Angeles,90016,44.49,81.4
6031001402,Kings,93212,44.47,81.39
6013368002,Contra Costa,94806,44.46,81.38
6071006201,San Bernardino,92404,44.43,81.37
6037406702,Los Angeles,91790,44.43,81.35
6065043401,Riverside,92543,44.41,81.34
6037201602,Los Angeles,90032,44.4,81.33
6037602402,Los Angeles,90250,44.39,81.32
6037219020,Los Angeles,90018,44.37,81.3
6107001302,Tulare,93292,44.35,81.29
6111002400,Ventura,93001,44.32,81.28
6071011700,San Bernardino,92307,44.32,81.27
6037550202,Los Angeles,90650,44.31,81.25
6019002200,Fresno,93728,44.3,81.24
6037224700,Los Angeles,90007,44.29,81.23
6037406200,Los Angeles,91723,44.29,81.22
6067009318,Sacramento,95828,44.29,81.2
6037701902,Los Angeles,90401,44.27,81.19
6059074200,Orange,92707,44.26,81.18
6071002402,San Bernardino,92335,44.25,81.16
6037236204,Los Angeles,90008,44.24,81.15
6037406411,Los Angeles,91791,44.23,81.14
6037531701,Los Angeles,90022,44.22,81.13
6067006101,Sacramento,95821,44.21,81.11
6077004001,San Joaquin,95242,44.21,81.1
6037206031,Los Angeles,90021,44.19,81.09
6071000824,San Bernardino,91786,44.19,81.08
6065041703,Riverside,92882,44.18,81.06
6071000203,San Bernardino,91763,44.18,81.05
6037213402,Los Angeles,90006,44.17,81.04
6037219010,Los Angeles,90018,44.16,81.03
6099002702,Stanislaus,95351,44.14,81.01
6029000300,Kern,93308,44.09,81
6071007603,San Bernardino,92346,44.09,80.99
6067006600,Sacramento,95815,44.08,80.98
6099000302,Stanislaus,95367,44.08,80.96
6037701802,Los Angeles,90404,44.08,80.95
6037533104,Los Angeles,90255,44.07,80.94
6087110400,Santa Cruz,95076,44.05,80.93
6059001801,Orange,92833,44.04,80.91
6037554101,Los Angeles,90706,44.03,80.9
6037401704,Los Angeles,91767,44.03,80.89
6029003304,Kern,93251,44.03,80.87
6019008100,Fresno,93210,44.02,80.86
6037123901,Los Angeles,91606,44.01,80.85
6099000602,Stanislaus,95351,44.01,80.84
6037702803,Los Angeles,90066,44,80.82
6083002502,Santa Barbara,93455,44,80.81
6047000203,Merced,95315,44,80.8
6077002202,San Joaquin,95206,44,80.79
6073012402,San Diego,91910,43.98,80.77
6047002500,Merced,95369,43.97,80.76
6037127806,Los Angeles,91411,43.96,80.75
6037501001,Los Angeles,90606,43.94,80.74
6019007004,Fresno,93662,43.93,80.72
6029001000,Kern,93307,43.92,80.71
6059087105,Orange,92802,43.91,80.7
6059011721,Orange,92870,43.9,80.69
6107000401,Tulare,93618,43.9,80.67
6013369001,Contra Costa,94806,43.87,80.66
6037573004,Los Angeles,90806,43.87,80.65
6053010101,Monterey,95039,43.86,80.64
6059089105,Orange,92703,43.86,80.62
6059086701,Orange,92801,43.85,80.61
6067004904,Sacramento,95823,43.83,80.6
6065031002,Riverside,92504,43.82,80.58
6067003700,Sacramento,95820,43.82,80.57
6059074403,Orange,92705,43.81,80.56
6037211922,Los Angeles,90020,43.81,80.55
6107001701,Tulare,93292,43.79,80.53
6037533502,Los Angeles,90255,43.78,80.52
6065042904,Riverside,92570,43.77,80.51
6067003600,Sacramento,95820,43.76,80.5
6047000603,Merced,95301,43.76,80.48
6099003805,Stanislaus,95380,43.75,80.47
6073004000,San Diego,92102,43.75,80.46
6037201401,Los Angeles,90032,43.75,80.45
6037139303,Los Angeles,91356,43.75,80.43
6019004505,Fresno,93710,43.75,80.42
6001401000,Alameda,94608,43.74,80.41
6073003001,San Diego,92114,43.74,80.4
6071001702,San Bernardino,91762,43.72,80.38
6047001002,Merced,95348,43.7,80.37
6067000500,Sacramento,95814,43.69,80.36
6001401300,Alameda,94609,43.68,80.35
6065030501,Riverside,92507,43.66,80.33
6037222002,Los Angeles,90018,43.65,80.32
6065031602,Riverside,92503,43.64,80.31
6067006701,Sacramento,95838,43.63,80.3
6073012600,San Diego,91910,43.62,80.28
6013327000,Contra Costa,94520,43.61,80.27
6077005127,San Joaquin,95330,43.61,80.26
6067004802,Sacramento,95828,43.6,80.24
6029005004,Kern,93215,43.59,80.23
6037552700,Los Angeles,90650,43.58,80.22
6037221120,Los Angeles,90006,43.58,80.21
6025011100,Imperial,92243,43.58,80.19
6037238000,Los Angeles,90047,43.55,80.18
6029004401,Kern,93280,43.54,80.17
6037552302,Los Angeles,90650,43.53,80.16
6037900606,Los Angeles,93535,43.51,80.14
6073012102,San Diego,91950,43.5,80.13
6037407101,Los Angeles,91746,43.49,80.12
6037127712,Los Angeles,91406,43.48,80.11
6001401700,Alameda,94607,43.47,80.09
6037576401,Los Angeles,90813,43.45,80.08
6101050102,Sutter,95991,43.42,80.07
6085504318,Santa Clara,95131,43.42,80.06
6059052410,Orange,92618,43.41,80.04
6037404401,Los Angeles,91702,43.4,80.03
6111004400,Ventura,93041,43.39,80.02
6029005204,Kern,93285,43.38,80.01
6107003602,Tulare,93257,43.38,79.99
6037530005,Los Angeles,90640,43.37,79.98
6037576901,Los Angeles,90804,43.36,79.97
6059089001,Orange,92703,43.33,79.95
6037131701,Los Angeles,91335,43.32,79.94
6037603101,Los Angeles,90247,43.32,79.93
6077004403,San Joaquin,95240,43.31,79.92
6071007110,San Bernardino,92324,43.29,79.9
6047002402,Merced,93620,43.28,79.89
6071002704,San Bernardino,92377,43.28,79.88
6037432401,Los Angeles,91731,43.27,79.87
6037132501,Los Angeles,91335,43.25,79.85
6037601801,Los Angeles,90304,43.23,79.84
6073016504,San Diego,92021,43.22,79.83
6073003305,San Diego,92113,43.21,79.82
6067006800,Sacramento,95815,43.19,79.8
6037117510,Los Angeles,91343,43.18,79.79
6039000508,Madera,93636,43.18,79.78
6037211201,Los Angeles,90004,43.18,79.77
6037910002,Los Angeles,93543,43.18,79.75
6067007007,Sacramento,95833,43.17,79.74
6037555001,Los Angeles,90715,43.16,79.73
6037481300,Los Angeles,91770,43.14,79.72
6037534002,Los Angeles,90201,43.13,79.7
6037551101,Los Angeles,90242,43.12,79.69
6059110402,Orange,90620,43.12,79.68
6037115104,Los Angeles,91325,43.12,79.66
6037910402,Los Angeles,93550,43.1,79.65
6087110300,Santa Cruz,95076,43.09,79.64
6037221820,Los Angeles,90007,43.08,79.63
6037113421,Los Angeles,91311,43.07,79.61
6071007407,San Bernardino,92404,43.06,79.6
6037190100,Los Angeles,90028,43.06,79.59
6071004601,San Bernardino,92407,43.05,79.58
6037237402,Los Angeles,90047,43.05,79.56
6037554104,Los Angeles,90706,43.03,79.55
6037131400,Los Angeles,91335,43.02,79.54
6001433200,Alameda,94578,43.02,79.53
6047000301,Merced,95334,43.02,79.51
6047001503,Merced,95341,43.02,79.5
6071002301,San Bernardino,92336,43.01,79.49
6071009905,San Bernardino,92394,43.01,79.48
6037123520,Los Angeles,91401,42.98,79.46
6037552601,Los Angeles,90650,42.97,79.45
6037551700,Los Angeles,90242,42.97,79.44
6029002813,Kern,93309,42.95,79.43
6037212800,Los Angeles,90019,42.94,79.41
6037134101,Los Angeles,91306,42.94,79.4
6071001810,San Bernardino,91761,42.94,79.39
6037119800,Los Angeles,91331,42.93,79.37
6037533106,Los Angeles,90255,42.92,79.36
6037234800,Los Angeles,90043,42.91,79.35
6037104204,Los Angeles,91342,42.91,79.34
6037573402,Los Angeles,90755,42.9,79.32
6037543306,Los Angeles,90745,42.9,79.31
6065042010,Riverside,92570,42.89,79.3
6071009116,San Bernardino,92301,42.88,79.29
6019002904,Fresno,93727,42.88,79.27
6073021900,San Diego,91950,42.86,79.26
6059086402,Orange,92806,42.85,79.25
6037132101,Los Angeles,91406,42.82,79.24
6077001400,San Joaquin,95204,42.82,79.22
6037234502,Los Angeles,90043,42.81,79.21
6037191201,Los Angeles,90027,42.8,79.2
6067005505,Sacramento,95825,42.8,79.19
6065044101,Riverside,92220,42.79,79.17
6077005132,San Joaquin,95337,42.78,79.16
6037404503,Los Angeles,91702,42.78,79.15
6077005122,San Joaquin,95330,42.78,79.14
6073013307,San Diego,91911,42.77,79.12
6071001310,San Bernardino,91764,42.76,79.11
6019005410,Fresno,93710,42.76,79.1
6067007501,Sacramento,95841,42.76,79.08
6037104203,Los Angeles,91331,42.74,79.07
6013307102,Contra Costa,94509,42.73,79.06
6029006202,Kern,93203,42.73,79.05
6107002400,Tulare,93274,42.73,79.03
6065041408,Riverside,92505,42.72,79.02
6071002804,San Bernardino,92335,42.71,79.01
6013314102,Contra Costa,94565,42.71,79
6037212204,Los Angeles,90005,42.71,78.98
6085503105,Santa Clara,95122,42.71,78.97
6037554203,Los Angeles,90706,42.71,78.96
6037402200,Los Angeles,91768,42.7,78.95
6037405002,Los Angeles,91706,42.67,78.93
6107004400,Tulare,93219,42.65,78.92
6037277200,Los Angeles,90045,42.65,78.91
6067002200,Sacramento,95818,42.65,78.9
6029003400,Kern,93268,42.63,78.88
6075061200,San Francisco,94124,42.61,78.87
6037221220,Los Angeles,90006,42.61,78.86
6067009007,Sacramento,95670,42.61,78.85
6059011714,Orange,92806,42.61,78.83
6037551300,Los Angeles,90241,42.6,78.82
6107002602,Tulare,93247,42.59,78.81
6037405101,Los Angeles,91706,42.59,78.79
6021010400,Glenn,95988,42.59,78.78
6037231400,Los Angeles,90062,42.58,78.77
6029001102,Kern,93306,42.58,78.76
6099000202,Stanislaus,95361,42.57,78.74
6037543702,Los Angeles,90745,42.56,78.73
6037121210,Los Angeles,91331,42.54,78.72
6037201301,Los Angeles,90032,42.53,78.71
6073015902,San Diego,92020,42.53,78.69
6111005003,Ventura,93036,42.5,78.68
6037301802,Los Angeles,91203,42.49,78.67
6037221303,Los Angeles,90006,42.48,78.66
6037134104,Los Angeles,91306,42.48,78.64
6029005900,Kern,93501,42.48,78.63
6071005100,San Bernardino,92404,42.48,78.62
6013313101,Contra Costa,94565,42.44,78.61
6039000201,Madera,93610,42.43,78.59
6073002202,San Diego,92105,42.42,78.58
6037293304,Los Angeles,90710,42.42,78.57
6077005302,San Joaquin,95376,42.39,78.56
6037293307,Los Angeles,90710,42.37,78.54
6059086301,Orange,92805,42.36,78.53
6095251901,Solano,94589,42.35,78.52
6037218300,Los Angeles,90019,42.35,78.5
6037218220,Los Angeles,90019,42.34,78.49
6037302103,Los Angeles,91205,42.32,78.48
6029005103,Kern,93308,42.31,78.47
6037601001,Los Angeles,90301,42.31,78.45
6107002500,Tulare,93247,42.29,78.44
6065042510,Riverside,92553,42.29,78.43
6059001103,Orange,90631,42.26,78.42
6037535503,Los Angeles,90280,42.26,78.4
6037910403,Los Angeles,93550,42.26,78.39
6047001902,Merced,95333,42.24,78.38
6019004001,Fresno,93630,42.23,78.37
6037302201,Los Angeles,91205,42.23,78.35
6081606200,San Mateo,94401,42.22,78.34
6085512602,Santa Clara,95020,42.21,78.33
6037535803,Los Angeles,90280,42.2,78.32
6067001101,Sacramento,95814,42.2,78.3
6037576001,Los Angeles,90802,42.19,78.29
6037294200,Los Angeles,90744,42.18,78.28
6059086803,Orange,92801,42.17,78.27
6037311801,Los Angeles,91502,42.14,78.25
6067003204,Sacramento,95824,42.12,78.24
6001402600,Alameda,94607,42.12,78.23
6037572002,Los Angeles,90807,42.11,78.21
6065940400,Riverside,92236,42.1,78.2
6071011900,San Bernardino,92347,42.07,78.19
6037231300,Los Angeles,90062,42.06,78.18
6037601802,Los Angeles,90304,42.06,78.16
6039000604,Madera,93638,42.05,78.15
6037402706,Los Angeles,91767,42.04,78.14
6107002601,Tulare,93247,42.03,78.13
6077002702,San Joaquin,95215,42.03,78.11
6029003121,Kern,93307,42.03,78.1
6001406202,Alameda,94601,42.01,78.09
6037480902,Los Angeles,91803,42.01,78.08
6013307202,Contra Costa,94509,42.01,78.06
6037115202,Los Angeles,91324,42.01,78.05
6037113401,Los Angeles,91306,42,78.04
6071008100,San Bernardino,92373,42,78.03
6037211122,Los Angeles,90004,42,78.01
6019004802,Fresno,93705,41.97,78
6037109100,Los Angeles,91345,41.97,77.99
6039000507,Madera,93638,41.95,77.98
6095251000,Solano,94590,41.93,77.96
6019003102,Fresno,93612,41.93,77.95
6037407802,Los Angeles,91744,41.92,77.94
6095251200,Solano,94590,41.92,77.92
6037190401,Los Angeles,90027,41.91,77.91
6077000401,San Joaquin,95203,41.91,77.9
6065040201,Riverside,92509,41.9,77.89
6037293302,Los Angeles,90710,41.9,77.87
6099000301,Stanislaus,95367,41.9,77.86
6029001103,Kern,93306,41.9,77.85
6019005602,Fresno,93612,41.87,77.84
6071003801,San Bernardino,92376,41.86,77.82
6037430101,Los Angeles,91010,41.84,77.81
6037115401,Los Angeles,91325,41.8,77.8
6099001300,Stanislaus,95350,41.8,77.79
6037302004,Los Angeles,91206,41.78,77.77
6095253500,Solano,94571,41.76,77.76
6071002107,San Bernardino,91730,41.76,77.75
6095251902,Solano,94589,41.76,77.74
6037572201,Los Angeles,90806,41.76,77.72
6037481001,Los Angeles,91801,41.75,77.71
6037301900,Los Angeles,91206,41.74,77.7
6111003900,Ventura,93033,41.73,77.69
6067004601,Sacramento,95824,41.73,77.67
6001402800,Alameda,94612,41.72,77.66
6037481603,Los Angeles,91801,41.7,77.65
6037212900,Los Angeles,90019,41.7,77.63
6037186404,Los Angeles,90065,41.68,77.62
6037404501,Los Angeles,91702,41.68,77.61
6067009110,Sacramento,95826,41.67,77.6
6095252502,Solano,94533,41.67,77.58
6037910501,Los Angeles,93550,41.65,77.57
6065042507,Riverside,92551,41.65,77.56
6025011700,Imperial,92243,41.64,77.55
6071006601,San Bernardino,92324,41.63,77.53
6067005201,Sacramento,95826,41.63,77.52
6071006100,San Bernardino,92404,41.62,77.51
6085503112,Santa Clara,95112,41.62,77.5
6037408211,Los Angeles,91748,41.6,77.48
6001428700,Alameda,94501,41.6,77.47
6029003114,Kern,93313,41.6,77.46
6059088902,Orange,92843,41.59,77.45
6037106407,Los Angeles,91342,41.58,77.43
6025012002,Imperial,92231,41.58,77.42
6085512604,Santa Clara,95020,41.57,77.41
6037310702,Los Angeles,91502,41.55,77.4
6099003904,Stanislaus,95380,41.53,77.38
6031001701,Kings,93204,41.52,77.37
6037530003,Los Angeles,90640,41.52,77.36
6065042506,Riverside,92553,41.51,77.34
6037128101,Los Angeles,91405,41.51,77.33
6059011403,Orange,92831,41.49,77.32
6065031701,Riverside,92504,41.49,77.31
6073004700,San Diego,92102,41.48,77.29
6019004701,Fresno,93705,41.41,77.28
6037186302,Los Angeles,90065,41.41,77.27
6107001502,Tulare,93221,41.39,77.26
6071000903,San Bernardino,91786,41.37,77.24
6099002605,Stanislaus,95307,41.37,77.23
6047000401,Merced,95374,41.37,77.22
6037119201,Los Angeles,91331,41.35,77.21
6047001501,Merced,95341,41.35,77.19
6037320202,Los Angeles,91340,41.35,77.18
6085503110,Santa Clara,95122,41.35,77.17
6095251500,Solano,94590,41.33,77.16
6047000802,Merced,95301,41.33,77.14
6037197300,Los Angeles,90026,41.33,77.13
6071009904,San Bernardino,92394,41.33,77.12
6059001202,Orange,90631,41.32,77.11
6059074805,Orange,92704,41.31,77.09
6013336201,Contra Costa,94520,41.3,77.08
6019002906,Fresno,93727,41.3,77.07
6039000506,Madera,93638,41.3,77.05
6037503103,Los Angeles,90605,41.27,77.04
6037573003,Los Angeles,90806,41.27,77.03
6071004401,San Bernardino,92376,41.27,77.02
6001405902,Alameda,94606,41.25,77
6029002815,Kern,93309,41.25,76.99
6029006500,Kern,93505,41.24,76.98
6081612000,San Mateo,94303,41.22,76.97
6037218110,Los Angeles,90019,41.21,76.95
6037191000,Los Angeles,90028,41.2,76.94
6037236203,Los Angeles,90016,41.19,76.93
6029003303,Kern,93252,41.19,76.92
6037310701,Los Angeles,91502,41.19,76.9
6067006102,Sacramento,95821,41.18,76.89
6037117404,Los Angeles,91343,41.17,76.88
6047001402,Merced,95340,41.17,76.87
6075012502,San Francisco,94102,41.16,76.85
6059075100,Orange,92703,41.15,76.84
6099000510,Stanislaus,95358,41.15,76.83
6083003001,Santa Barbara,93111,41.13,76.82
6067009006,Sacramento,95827,41.12,76.8
6071003606,San Bernardino,92316,41.1,76.79
6037125501,Los Angeles,91601,41.09,76.78
6007001300,Butte,95928,41.09,76.77
6037601303,Los Angeles,90302,41.06,76.75
6037134303,Los Angeles,91303,41.06,76.74
6071000201,San Bernardino,91763,41.05,76.73
6037134304,Los Angeles,91304,41.05,76.71
6099000203,Stanislaus,95361,41.05,76.7
6013306003,Contra Costa,94509,41.02,76.69
6059074109,Orange,92704,41.01,76.68
6059087106,Orange,92802,41.01,76.66
6059075514,Orange,92780,41,76.65
6037405302,Los Angeles,91790,40.99,76.64
6101050101,Sutter,95991,40.99,76.63
6073013103,San Diego,91911,40.96,76.61
6037406901,Los Angeles,91746,40.96,76.6
6037211804,Los Angeles,90020,40.95,76.59
6107000800,Tulare,93292,40.95,76.58
6081604101,San Mateo,94066,40.95,76.56
6071003405,San Bernardino,92335,40.94,76.55
6039000503,Madera,93637,40.94,76.54
6073010111,San Diego,92173,40.93,76.53
6073002711,San Diego,92105,40.93,76.51
6059088802,Orange,92844,40.92,76.5
6037600400,Los Angeles,90047,40.91,76.49
6037900703,Los Angeles,93534,40.9,76.48
6071001906,San Bernardino,91761,40.9,76.46
6037603801,Los Angeles,90260,40.89,76.45
6077005113,San Joaquin,95336,40.89,76.44
6039000700,Madera,93637,40.88,76.42
6037123800,Los Angeles,91606,40.88,76.41
6037224310,Los Angeles,90006,40.87,76.4
6047000504,Merced,95388,40.87,76.39
6029002814,Kern,93309,40.87,76.37
6037550800,Los Angeles,90241,40.85,76.36
6099003300,Stanislaus,95363,40.84,76.35
6029003122,Kern,93307,40.83,76.34
6037221900,Los Angeles,90007,40.81,76.32
6037294301,Los Angeles,90744,40.8,76.31
6037502801,Los Angeles,90670,40.76,76.3
6037535701,Los Angeles,90280,40.75,76.29
6037219500,Los Angeles,90016,40.75,76.27
6065045703,Riverside,92236,40.75,76.26
6071001312,San Bernardino,91764,40.73,76.25
6059076204,Orange,92867,40.73,76.24
6071003200,San Bernardino,92335,40.72,76.22
6037553100,Los Angeles,90706,40.72,76.21
6077003109,San Joaquin,95207,40.71,76.2
6073022000,San Diego,91950,40.71,76.19
6037407501,Los Angeles,91744,40.71,76.17
6029001101,Kern,93306,40.71,76.16
6001400900,Alameda,94608,40.71,76.15
6037407302,Los Angeles,91744,40.7,76.13
6073014300,San Diego,91945,40.7,76.12
6031000300,Kings,93245,40.69,76.11
6037183810,Los Angeles,90042,40.67,76.1
6037554001,Los Angeles,90706,40.62,76.08
6037408631,Los Angeles,91745,40.62,76.07
6037212701,Los Angeles,90019,40.6,76.06
6037211120,Los Angeles,90020,40.6,76.05
6111004704,Ventura,93033,40.6,76.03
6037552900,Los Angeles,90650,40.59,76.02
6037502802,Los Angeles,90670,40.59,76.01
6075061000,San Francisco,94134,40.57,76
6071003507,San Bernardino,92376,40.57,75.98
6067003202,Sacramento,95824,40.56,75.97
6013366001,Contra Costa,94806,40.56,75.96
6037189201,Los Angeles,90027,40.55,75.95
6037213401,Los Angeles,90006,40.55,75.93
6037540201,Los Angeles,90280,40.53,75.92
6037119341,Los Angeles,91402,40.52,75.91
6047000602,Merced,95301,40.52,75.9
6025011000,Imperial,92251,40.51,75.88
6059087200,Orange,92801,40.5,75.87
6047001003,Merced,95348,40.5,75.86
6071000605,San Bernardino,91710,40.48,75.84
6037402502,Los Angeles,91766,40.48,75.83
6065041002,Riverside,92503,40.47,75.82
6065042512,Riverside,92553,40.47,75.81
6037106648,Los Angeles,91342,40.46,75.79
6037237900,Los Angeles,90047,40.46,75.78
6085503712,Santa Clara,95116,40.45,75.77
6059074802,Orange,92704,40.45,75.76
6037134103,Los Angeles,91306,40.45,75.74
6099002005,Stanislaus,95354,40.45,75.73
6037222100,Los Angeles,90018,40.44,75.72
6085503602,Santa Clara,95116,40.41,75.71
6059074106,Orange,92704,40.4,75.69
6071000604,San Bernardino,91710,40.4,75.68
6037124102,Los Angeles,91601,40.39,75.67
6075017802,San Francisco,94103,40.37,75.66
6071002105,San Bernardino,91730,40.37,75.64
6037123510,Los Angeles,91405,40.37,75.63
6081610202,San Mateo,94063,40.37,75.62
6071000823,San Bernardino,91786,40.36,75.61
6013315000,Contra Costa,94520,40.36,75.59
6071002206,San Bernardino,91761,40.36,75.58
6071009913,San Bernardino,92395,40.36,75.57
6037575102,Los Angeles,90804,40.34,75.55
6065041201,Riverside,92503,40.33,75.54
6065043405,Riverside,92543,40.33,75.53
6037502005,Los Angeles,90605,40.32,75.52
6059074005,Orange,92707,40.31,75.5
6107001601,Tulare,93223,40.3,75.49
6075025702,San Francisco,94134,40.29,75.48
6037910502,Los Angeles,93550,40.29,75.47
6037197200,Los Angeles,90031,40.28,75.45
6029001801,Kern,93309,40.27,75.44
6071010300,San Bernardino,92309,40.27,75.43
6075023003,San Francisco,94124,40.26,75.42
6071000603,San Bernardino,91710,40.26,75.4
6013308001,Contra Costa,94509,40.26,75.39
6037552001,Los Angeles,90650,40.25,75.38
6059001401,Orange,90631,40.24,75.37
6059087902,Orange,90680,40.23,75.35
6019007902,Fresno,93210,40.23,75.34
6037117101,Los Angeles,91343,40.22,75.33
6019004703,Fresno,93705,40.22,75.32
6037555212,Los Angeles,90716,40.21,75.3
6099001604,Stanislaus,95351,40.18,75.29
6037408302,Los Angeles,91746,40.18,75.28
6013314103,Contra Costa,94565,40.17,75.26
6059099801,Orange,92683,40.16,75.25
6065042508,Riverside,92551,40.16,75.24
6037481604,Los Angeles,91801,40.15,75.23
6107000402,Tulare,93618,40.15,75.21
6013373000,Contra Costa,94801,40.15,75.2
6071001103,San Bernardino,91762,40.14,75.19
6095251600,Solano,94590,40.13,75.18
6029006301,Kern,93203,40.12,75.16
6037104105,Los Angeles,91331,40.12,75.15
6047000601,Merced,95301,40.11,75.14
6073012700,San Diego,91910,40.11,75.13
6059099702,Orange,92655,40.11,75.11
6059086602,Orange,92801,40.1,75.1
6019005607,Fresno,93612,40.1,75.09
6037320100,Los Angeles,91340,40.1,75.08
6059001802,Orange,92833,40.09,75.06
6073003304,San Diego,92102,40.09,75.05
6097153104,Sonoma,95407,40.08,75.04
6029000504,Kern,93308,40.08,75.03
6031000100,Kings,93230,40.07,75.01
6019007801,Fresno,93234,40.05,75
6067006002,Sacramento,95821,40.04,74.99
6085503214,Santa Clara,95111,40,74.97
6037431200,Los Angeles,91010,39.97,74.96
6081602200,San Mateo,94080,39.97,74.95
6111000500,Ventura,93066,39.97,74.94
6039000300,Madera,93610,39.97,74.92
6077005130,San Joaquin,95330,39.96,74.91
6081610500,San Mateo,94063,39.94,74.9
6037553400,Los Angeles,90242,39.94,74.89
6037192520,Los Angeles,90004,39.92,74.87
6077005126,San Joaquin,95336,39.91,74.86
6037190700,Los Angeles,90028,39.91,74.85
6025010300,Imperial,92227,39.91,74.84
6065040403,Riverside,92509,39.9,74.82
6013380000,Contra Costa,94804,39.89,74.81
6037500300,Los Angeles,90601,39.89,74.8
6037432201,Los Angeles,91770,39.87,74.79
6019005304,Fresno,93726,39.87,74.77
6065043001,Riverside,92530,39.86,74.76
6037408138,Los Angeles,91744,39.85,74.75
6073010009,San Diego,92173,39.83,74.74
6085501502,Santa Clara,95116,39.83,74.72
6031000405,Kings,93245,39.83,74.71
6059088602,Orange,92843,39.81,74.7
6001423200,Alameda,94710,39.81,74.68
6059088402,Orange,92840,39.8,74.67
6065042519,Riverside,92553,39.79,74.66
6037212303,Los Angeles,90005,39.78,74.65
6037550700,Los Angeles,90240,39.76,74.63
6037482522,Los Angeles,90640,39.76,74.62
6067009010,Sacramento,95670,39.75,74.61
6081611900,San Mateo,94303,39.74,74.6
6107003502,Tulare,93257,39.72,74.58
6037221210,Los Angeles,90006,39.72,74.57
6077003405,San Joaquin,95210,39.71,74.56
6037113321,Los Angeles,91311,39.71,74.55
6037187200,Los Angeles,90039,39.71,74.53
6037601202,Los Angeles,90301,39.7,74.52
6037431100,Los Angeles,91016,39.7,74.51
6067004905,Sacramento,95823,39.69,74.5
6077003407,San Joaquin,95210,39.69,74.48
6071002110,San Bernardino,91730,39.69,74.47
6001405901,Alameda,94606,39.68,74.46
6059087806,Orange,92804,39.68,74.45
6037192420,Los Angeles,90004,39.67,74.43
6037482303,Los Angeles,91770,39.67,74.42
6037188300,Los Angeles,90039,39.67,74.41
6037603006,Los Angeles,90247,39.66,74.39
6037190902,Los Angeles,90038,39.66,74.38
6101050501,Sutter,95993,39.64,74.37
6001433300,Alameda,94579,39.63,74.36
6037199110,Los Angeles,90032,39.63,74.34
6019005608,Fresno,93612,39.61,74.33
6099002401,Stanislaus,95358,39.61,74.32
6029003112,Kern,93313,39.61,74.31
6037576501,Los Angeles,90802,39.61,74.29
6059086901,Orange,92804,39.6,74.28
6037235100,Los Angeles,90043,39.59,74.27
6037191420,Los Angeles,90029,39.58,74.26
6037183620,Los Angeles,90042,39.57,74.24
6037480903,Los Angeles,91803,39.57,74.23
6037123700,Los Angeles,91606,39.55,74.22
6001437101,Alameda,94587,39.53,74.21
6107001003,Tulare,93291,39.52,74.19
6099004000,Stanislaus,95358,39.52,74.18
6037500800,Los Angeles,90660,39.5,74.17
6071007108,San Bernardino,92324,39.49,74.16
6067009319,Sacramento,95828,39.49,74.14
6073013204,San Diego,91911,39.48,74.13
6111005002,Ventura,93036,39.47,74.12
6037408630,Los Angeles,91745,39.47,74.1
6037900102,Los Angeles,93535,39.47,74.09
6037503105,Los Angeles,90604,39.45,74.08
6037482503,Los Angeles,91770,39.45,74.07
6037576402,Los Angeles,90813,39.45,74.05
6071001307,San Bernardino,91764,39.44,74.04
6037301206,Los Angeles,91202,39.44,74.03
6029006403,Kern,93241,39.42,74.02
6065040607,Riverside,91752,39.42,74
6037106114,Los Angeles,91340,39.41,73.99
6037402703,Los Angeles,91767,39.41,73.98
6037482401,Los Angeles,91770,39.4,73.97
6037212202,Los Angeles,90005,39.4,73.95
6065040603,Riverside,91752,39.39,73.94
6029003206,Kern,93313,39.39,73.93
6065030101,Riverside,92507,39.38,73.92
6115040302,Yuba,95901,39.38,73.9
6037191820,Los Angeles,90038,39.37,73.89
6013313206,Contra Costa,94565,39.36,73.88
6059074701,Orange,92704,39.35,73.87
6085503710,Santa Clara,95116,39.35,73.85
6075012501,San Francisco,94102,39.3,73.84
6037604001,Los Angeles,90260,39.26,73.83
