Census Tract,California County,ZIP,CES 3.0 Score,CES 3.0 Percentile
6037400603,Los Angeles,91010,28.77,57.37
6037276100,Los Angeles,90045,28.77,57.36
6059088702,Orange ,92844,28.75,57.35
6037480302,Los Angeles,91801,28.75,57.33
6107001005,Tulare ,93291,28.75,57.32
6037481711,Los Angeles,91755,28.74,57.31
6037406412,Los Angeles,91791,28.73,57.30
6067007601,Sacramento ,95608,28.73,57.28
6111004304,Ventura ,93041,28.72,57.27
6077003214,San Joaquin,95209,28.71,57.26
6077004600,San Joaquin,95220,28.71,57.25
6037310900,Los Angeles,91506,28.70,57.23
6095252317,Solano ,94533,28.68,57.22
6037106403,Los Angeles,91342,28.68,57.21
6037131900,Los Angeles,91406,28.68,57.20
6037401311,Los Angeles,91773,28.66,57.18
6047001101,Merced ,95340,28.65,57.17
6077003108,San Joaquin,95219,28.65,57.16
6037463102,Los Angeles,91107,28.64,57.14
6037900507,Los Angeles,93535,28.64,57.13
6067001700,Sacramento ,95817,28.62,57.12
6037311000,Los Angeles,91505,28.62,57.11
6065043702,Riverside ,92544,28.61,57.09
6037197410,Los Angeles,90026,28.61,57.08
6071010015,San Bernardino,92345,28.59,57.07
6037408005,Los Angeles,91791,28.59,57.06
6037651001,Los Angeles,90501,28.59,57.04
6073011902,San Diego,91950,28.57,57.03
6037555104,Los Angeles,90715,28.55,57.02
6065043509,Riverside ,92583,28.54,57.01
6067008129,Sacramento ,95621,28.52,56.99
6075980501,San Francisco,94134,28.51,56.98
6073002202,San Diego,92105,28.51,56.97
6065051300,Riverside ,92583,28.50,56.96
6073013312,San Diego,91911,28.50,56.94
6001440333,Alameda ,94587,28.50,56.93
6059099410,Orange ,92647,28.49,56.92
6077005004,San Joaquin,95366,28.48,56.91
6071010804,San Bernardino,92407,28.48,56.89
6037117102,Los Angeles,91343,28.47,56.88
6067009618,Sacramento ,95758,28.47,56.87
6013336101,Contra Costa,94520,28.46,56.85
6059088701,Orange ,92841,28.46,56.84
6059075805,Orange ,92866,28.46,56.83
6037553300,Los Angeles,90706,28.45,56.82
6085504410,Santa Clara,95132,28.43,56.80
6083002404,Santa Barbara,93458,28.40,56.79
6001437600,Alameda ,94544,28.39,56.78
6037405400,Los Angeles,91722,28.38,56.77
6037650605,Los Angeles,90503,28.37,56.75
6085504001,Santa Clara,95127,28.36,56.74
6103001000,Tehama ,96021,28.34,56.73
6001438300,Alameda ,94545,28.34,56.72
6037111400,Los Angeles,91344,28.33,56.70
6107001502,Tulare ,93221,28.33,56.69
6029003303,Kern ,93252,28.32,56.68
6067008911,Sacramento ,95670,28.32,56.67
6037135102,Los Angeles,91307,28.31,56.65
6107002007,Tulare ,93277,28.30,56.64
6065046404,Riverside ,92595,28.29,56.63
6071009906,San Bernardino,92392,28.29,56.61
6099000907,Stanislaus ,95350,28.28,56.60
6029005506,Kern ,93560,28.26,56.59
6037403801,Los Angeles,91724,28.26,56.58
6059099242,Orange ,92647,28.26,56.56
6111000600,Ventura ,93060,28.25,56.55
6037106603,Los Angeles,91344,28.24,56.54
6081601601,San Mateo,94014,28.24,56.53
6085512401,Santa Clara,95046,28.24,56.51
6059087105,Orange ,92802,28.23,56.50
6071010017,San Bernardino,92344,28.22,56.49
6073002710,San Diego,92105,28.21,56.48
6001433102,Alameda ,94578,28.21,56.46
6023010901,Humboldt ,95540,28.20,56.45
6073010015,San Diego,92154,28.20,56.44
6001433600,Alameda ,94579,28.20,56.43
6037206020,Los Angeles,90012,28.18,56.41
6037403600,Los Angeles,91724,28.18,56.40
6075011700,San Francisco,94108,28.18,56.39
6085503703,Santa Clara,95116,28.18,56.38
6037920030,Los Angeles,91351,28.17,56.36
6115040700,Yuba ,95961,28.17,56.35
6085504802,Santa Clara,94089,28.16,56.34
6077005403,San Joaquin,95376,28.16,56.32
6065045704,Riverside ,92236,28.16,56.31
6001437500,Alameda ,94544,28.15,56.30
6071002034,San Bernardino,91739,28.15,56.29
6073015301,San Diego,92020,28.14,56.27
6077005208,San Joaquin,95376,28.14,56.26
6037271901,Los Angeles,90066,28.14,56.25
6059076205,Orange ,92867,28.13,56.24
6037111201,Los Angeles,91344,28.13,56.22
6037400304,Los Angeles,91773,28.12,56.21
6083002403,Santa Barbara,93458,28.12,56.20
6065040611,Riverside ,92880,28.12,56.19
6067002900,Sacramento ,95820,28.11,56.17
6067009320,Sacramento ,95828,28.11,56.16
6029000903,Kern ,93306,28.11,56.15
6037900606,Los Angeles,93535,28.11,56.14
6029000904,Kern ,93306,28.11,56.12
6037141303,Los Angeles,91403,28.10,56.11
6065040604,Riverside ,91752,28.10,56.10
6037195902,Los Angeles,90026,28.10,56.09
6037109700,Los Angeles,91344,28.10,56.07
6065040302,Riverside ,92509,28.09,56.06
6059074006,Orange ,92707,28.08,56.05
6059075003,Orange ,92706,28.08,56.03
6097151402,Sonoma ,95407,28.07,56.02
6077003203,San Joaquin,95207,28.05,56.01
6071007410,San Bernardino,92346,28.05,56.00
6073004501,San Diego,92102,28.04,55.98
6059075512,Orange ,92780,28.04,55.97
6037910201,Los Angeles,93551,28.04,55.96
6085500901,Santa Clara,95192,28.03,55.95
6059076102,Orange ,92868,28.02,55.93
6031000601,Kings ,93230,28.02,55.92
6059110003,Orange ,92845,28.02,55.91
6073008800,San Diego,92111,27.99,55.90
6073010107,San Diego,92154,27.99,55.88
6085503508,Santa Clara,95127,27.98,55.87
6077003208,San Joaquin,95209,27.98,55.86
6071011401,San Bernardino,92314,27.97,55.85
6059110010,Orange ,92845,27.96,55.83
6059063904,Orange ,92626,27.95,55.82
6071012001,San Bernardino,92311,27.95,55.81
6067009103,Sacramento ,95827,27.94,55.80
6065044103,Riverside ,92220,27.92,55.78
6037272301,Los Angeles,90066,27.91,55.77
6111005003,Ventura ,93036,27.90,55.76
6053014107,Monterey ,93908,27.90,55.74
6061020908,Placer ,95747,27.90,55.73
6059099509,Orange ,90740,27.90,55.72
6001438201,Alameda ,94544,27.89,55.71
6037125502,Los Angeles,91602,27.88,55.69
6073020021,San Diego,92069,27.88,55.68
6073003208,San Diego,92139,27.87,55.67
6065042731,Riverside ,92585,27.87,55.66
6059001902,Orange ,92833,27.86,55.64
6081610203,San Mateo,94063,27.86,55.63
6065043508,Riverside ,92583,27.86,55.62
6057000502,Nevada ,95945,27.84,55.61
6037405800,Los Angeles,91722,27.84,55.59
6065043601,Riverside ,92583,27.84,55.58
6071009110,San Bernardino,92394,27.82,55.57
6073018504,San Diego,92054,27.82,55.56
6013304002,Contra Costa,94505,27.82,55.54
6037501802,Los Angeles,90602,27.81,55.53
6073002401,San Diego,92104,27.81,55.52
6037601301,Los Angeles,90302,27.80,55.51
6019005701,Fresno ,93611,27.79,55.49
6085505203,Santa Clara,95050,27.78,55.48
6019005405,Fresno ,93710,27.78,55.47
6065042741,Riverside ,92586,27.77,55.45
6097151401,Sonoma ,95404,27.77,55.44
6059088107,Orange ,92841,27.76,55.43
6019004210,Fresno ,93722,27.75,55.42
6073021100,San Diego,91906,27.75,55.40
6001423100,Alameda ,94702,27.74,55.39
6037119341,Los Angeles,91402,27.74,55.38
6067007402,Sacramento ,95660,27.73,55.37
6001440308,Alameda ,94587,27.73,55.35
6037192410,Los Angeles,90004,27.73,55.34
6111005205,Ventura ,93010,27.73,55.33
6037143604,Los Angeles,91604,27.72,55.32
6071007904,San Bernardino,92346,27.72,55.30
6025012302,Imperial ,92274,27.72,55.29
6001440307,Alameda ,94587,27.71,55.28
6099003905,Stanislaus ,95380,27.71,55.27
6073013802,San Diego,91977,27.70,55.25
6067000400,Sacramento ,95816,27.68,55.24
6073020029,San Diego,92078,27.68,55.23
6065043513,Riverside ,92583,27.68,55.22
6073002709,San Diego,92105,27.67,55.20
6037900501,Los Angeles,93535,27.67,55.19
6073013907,San Diego,91977,27.66,55.18
6099000101,Stanislaus ,95230,27.65,55.16
6039000102,Madera ,93644,27.64,55.15
6071010016,San Bernardino,92345,27.63,55.14
6037576801,Los Angeles,90814,27.63,55.13
6089012301,Shasta ,96007,27.63,55.11
6095251400,Solano ,94589,27.62,55.10
6059088201,Orange ,92841,27.62,55.09
6073002201,San Diego,92105,27.61,55.08
6037501503,Los Angeles,90601,27.61,55.06
6045011300,Mendocino ,95482,27.61,55.05
6001443002,Alameda ,94538,27.61,55.04
6067001400,Sacramento ,95816,27.60,55.03
6037297602,Los Angeles,90731,27.60,55.01
6065044404,Riverside ,92549,27.59,55.00
6001406300,Alameda ,94601,27.59,54.99
6037216401,Los Angeles,90035,27.58,54.98
6013374000,Contra Costa,94804,27.58,54.96
6037900607,Los Angeles,93535,27.57,54.95
6085503118,Santa Clara,95122,27.56,54.94
6001444602,Alameda ,94560,27.55,54.92
6023010800,Humboldt ,95551,27.55,54.91
6037406601,Los Angeles,91791,27.55,54.90
6071009112,San Bernardino,92301,27.53,54.89
6067009900,Sacramento ,95690,27.53,54.87
6019004602,Fresno ,93704,27.52,54.86
6071011002,San Bernardino,92407,27.51,54.85
6053014000,Monterey ,93955,27.49,54.84
6037269904,Los Angeles,90034,27.49,54.82
6075061100,San Francisco,94111,27.49,54.81
6067006004,Sacramento ,95821,27.48,54.80
6097152802,Sonoma ,95403,27.48,54.79
6073013906,San Diego,91977,27.47,54.77
6081602000,San Mateo,94080,27.47,54.76
6011000100,Colusa ,95912,27.47,54.75
6101050701,Sutter ,95953,27.46,54.74
6067009111,Sacramento ,95826,27.45,54.72
6037141304,Los Angeles,91403,27.44,54.71
6001433800,Alameda ,94578,27.43,54.70
6065046602,Riverside ,92860,27.43,54.69
6037431900,Los Angeles,91780,27.43,54.67
6053011204,Monterey ,93960,27.41,54.66
6037106642,Los Angeles,91344,27.40,54.65
6037111302,Los Angeles,91325,27.39,54.63
6037134306,Los Angeles,91304,27.38,54.62
6001409800,Alameda ,94605,27.38,54.61
6089012102,Shasta ,96007,27.36,54.60
6001436601,Alameda ,94544,27.36,54.58
6067008133,Sacramento ,95841,27.36,54.57
6059099229,Orange ,92708,27.35,54.56
6073003115,San Diego,92114,27.35,54.55
6037920034,Los Angeles,91351,27.34,54.53
6037401800,Los Angeles,91711,27.34,54.52
6001405500,Alameda ,94606,27.34,54.51
6037139503,Los Angeles,91316,27.33,54.50
6067007415,Sacramento ,95842,27.33,54.48
6071010009,San Bernardino,92392,27.32,54.47
6037300902,Los Angeles,91206,27.32,54.46
6073002712,San Diego,92105,27.31,54.45
6029003600,Kern ,93268,27.29,54.43
6037272202,Los Angeles,90066,27.29,54.42
6101051000,Sutter ,95993,27.29,54.41
6037183401,Los Angeles,90042,27.29,54.40
6037554517,Los Angeles,90703,27.28,54.38
6053010505,Monterey ,93906,27.28,54.37
6037211704,Los Angeles,90020,27.28,54.36
6001433104,Alameda ,94578,27.27,54.34
6007003600,Butte ,95917,27.26,54.33
6059088403,Orange ,92840,27.25,54.32
6069000200,San Benito,95045,27.24,54.31
6107002004,Tulare ,93277,27.23,54.29
6025011801,Imperial ,92243,27.22,54.28
6001407000,Alameda ,94619,27.21,54.27
6059075404,Orange ,92705,27.20,54.26
6029000905,Kern ,93306,27.19,54.24
6037701602,Los Angeles,90404,27.18,54.23
6001407101,Alameda ,94601,27.18,54.22
6037119201,Los Angeles,91331,27.17,54.21
6071007903,San Bernardino,92346,27.16,54.19
6055200201,Napa ,94559,27.14,54.18
6019005407,Fresno ,93710,27.14,54.17
6037137201,Los Angeles,91367,27.13,54.16
6071010022,San Bernardino,92345,27.13,54.14
6037102103,Los Angeles,91352,27.13,54.13
6037101220,Los Angeles,91042,27.12,54.12
6067005201,Sacramento ,95826,27.11,54.11
6029003123,Kern ,93311,27.10,54.09
6067005904,Sacramento ,95821,27.10,54.08
6065041003,Riverside ,92505,27.09,54.07
6059075504,Orange ,92780,27.08,54.05
6065040807,Riverside ,92880,27.08,54.04
6037128802,Los Angeles,91411,27.07,54.03
6059075513,Orange ,92780,27.06,54.02
6037194500,Los Angeles,90048,27.06,54.00
6007000903,Butte ,95928,27.05,53.99
6037183222,Los Angeles,90041,27.05,53.98
6067002800,Sacramento ,95817,27.05,53.97
6065045213,Riverside ,92201,27.04,53.95
6059062610,Orange ,92660,27.03,53.94
6029002819,Kern ,93309,27.00,53.93
6037401312,Los Angeles,91773,27.00,53.92
6037462001,Los Angeles,91104,26.98,53.90
6001408600,Alameda ,94605,26.98,53.89
6037189600,Los Angeles,90068,26.97,53.88
6065043506,Riverside ,92582,26.97,53.87
6067007602,Sacramento ,95608,26.97,53.85
6001422200,Alameda ,94702,26.97,53.84
6103000500,Tehama ,96080,26.96,53.83
6109002100,Tuolumne ,95335,26.96,53.82
6111000701,Ventura ,93060,26.95,53.80
6037550602,Los Angeles,90240,26.93,53.79
6029005300,Kern ,93555,26.92,53.78
6005000303,Amador ,95640,26.92,53.76
6067009322,Sacramento ,95624,26.92,53.75
6037408624,Los Angeles,91745,26.92,53.74
6065043512,Riverside ,92583,26.91,53.73
6013383000,Contra Costa,94804,26.91,53.71
6095252607,Solano ,94533,26.90,53.70
6079011103,San Luis Obispo,93401,26.90,53.69
6041112201,Marin ,94901,26.90,53.68
6073002703,San Diego,92115,26.89,53.66
6007000604,Butte ,95926,26.89,53.65
6065043820,Riverside ,92223,26.88,53.64
6081601200,San Mateo,94015,26.88,53.63
6071008602,San Bernardino,92359,26.86,53.61
6071012103,San Bernardino,92356,26.85,53.60
6013328000,Contra Costa,94520,26.85,53.59
6037183402,Los Angeles,90041,26.84,53.58
6073003003,San Diego,92114,26.82,53.56
6037482201,Los Angeles,91755,26.82,53.55
6085503707,Santa Clara,95116,26.81,53.54
6097153808,Sonoma ,95492,26.80,53.53
6111001507,Ventura ,93003,26.80,53.51
6059089107,Orange ,92706,26.78,53.50
6073002705,San Diego,92105,26.77,53.49
6037900104,Los Angeles,93591,26.76,53.47
6067007802,Sacramento ,95608,26.76,53.46
6065042715,Riverside ,92532,26.75,53.45
6081604102,San Mateo,94066,26.74,53.44
6089010100,Shasta ,96001,26.73,53.42
6073013203,San Diego,91911,26.73,53.41
6065045501,Riverside ,92201,26.73,53.40
6037570702,Los Angeles,90712,26.73,53.39
6067008131,Sacramento ,95621,26.72,53.37
6085503708,Santa Clara,95133,26.70,53.36
6077001200,San Joaquin,95204,26.69,53.35
6037481902,Los Angeles,91803,26.68,53.34
6037134302,Los Angeles,91304,26.67,53.32
6059110607,Orange ,90621,26.67,53.31
6059063908,Orange ,92626,26.66,53.30
6001410200,Alameda ,94603,26.66,53.29
6059021802,Orange ,92886,26.65,53.27
6001440200,Alameda ,94587,26.65,53.26
6001402900,Alameda ,94612,26.65,53.25
6037406402,Los Angeles,91791,26.64,53.23
6095253402,Solano ,95620,26.63,53.22
6087122300,Santa Cruz,95076,26.62,53.21
6071004503,San Bernardino,92407,26.62,53.20
6085502001,Santa Clara,95128,26.62,53.18
6013372000,Contra Costa,94804,26.62,53.17
6037101400,Los Angeles,91042,26.62,53.16
6059099212,Orange ,92647,26.62,53.15
6037296300,Los Angeles,90732,26.61,53.13
6083002702,Santa Barbara,93436,26.61,53.12
6019005514,Fresno ,93611,26.61,53.11
6073012002,San Diego,91950,26.61,53.10
6053000103,Monterey ,93906,26.59,53.08
6059099906,Orange ,92683,26.58,53.07
6065043306,Riverside ,92545,26.58,53.06
6037212702,Los Angeles,90005,26.58,53.05
6001440331,Alameda ,94587,26.57,53.03
6033000801,Lake ,95422,26.57,53.02
6001436700,Alameda ,94541,26.56,53.01
6073020207,San Diego,92027,26.56,53.00
6037550902,Los Angeles,90241,26.56,52.98
6013302008,Contra Costa,94561,26.54,52.97
6005000401,Amador ,95685,26.54,52.96
6053011304,Monterey ,93930,26.53,52.94
6037401202,Los Angeles,91773,26.53,52.93
6037551201,Los Angeles,90242,26.53,52.92
6085504322,Santa Clara,95131,26.52,52.91
6073020202,San Diego,92025,26.52,52.89
6059074110,Orange ,92704,26.50,52.88
6085512402,Santa Clara,95046,26.50,52.87
6001437701,Alameda ,94544,26.50,52.86
6065031200,Riverside ,92506,26.47,52.84
6083002306,Santa Barbara,93458,26.46,52.83
6067007801,Sacramento ,95608,26.45,52.82
6037480101,Los Angeles,91780,26.45,52.81
6037920036,Los Angeles,91351,26.44,52.79
6085508800,Santa Clara,94085,26.44,52.78
6053010501,Monterey ,93907,26.44,52.77
6081607400,San Mateo,94403,26.41,52.76
6085509000,Santa Clara,94085,26.40,52.74
6113010608,Yolo ,95618,26.40,52.73
6037700400,Los Angeles,90048,26.39,52.72
6085500200,Santa Clara,95110,26.39,52.71
6037195100,Los Angeles,90039,26.38,52.69
6037109800,Los Angeles,91343,26.37,52.68
6071002109,San Bernardino,91764,26.37,52.67
6071010020,San Bernardino,92345,26.37,52.65
6053014202,Monterey ,93933,26.37,52.64
6065045217,Riverside ,92201,26.37,52.63
6095252611,Solano ,94533,26.36,52.62
6059011401,Orange ,92831,26.36,52.60
6065043810,Riverside ,92223,26.35,52.59
6037482102,Los Angeles,91754,26.34,52.58
6065043311,Riverside ,92544,26.34,52.57
6053010608,Monterey ,93905,26.33,52.55
6067003501,Sacramento ,95822,26.33,52.54
6067007204,Sacramento ,95838,26.32,52.53
6059110011,Orange ,90630,26.31,52.52
6065040701,Riverside ,92860,26.31,52.50
6029003807,Kern ,93312,26.31,52.49
6037111100,Los Angeles,91344,26.29,52.48
6023000100,Humboldt ,95501,26.29,52.47
6059021814,Orange ,92821,26.28,52.45
6075012302,San Francisco,94102,26.28,52.44
6037650004,Los Angeles,90504,26.27,52.43
6107001901,Tulare ,93277,26.26,52.42
6001410400,Alameda ,94603,26.25,52.40
6037106020,Los Angeles,91342,26.25,52.39
6073015701,San Diego,92021,26.23,52.38
6037111202,Los Angeles,91344,26.23,52.36
6037501900,Los Angeles,90605,26.23,52.35
6073008702,San Diego,92123,26.22,52.34
6067009408,Sacramento ,95632,26.22,52.33
6059052411,Orange ,92630,26.22,52.31
6067005510,Sacramento ,95825,26.21,52.30
6037183510,Los Angeles,90042,26.21,52.29
6037910401,Los Angeles,93551,26.20,52.28
6073018603,San Diego,92058,26.20,52.26
6037401701,Los Angeles,91711,26.20,52.25
6001451501,Alameda ,94550,26.20,52.24
6053010804,Monterey ,93926,26.19,52.23
6037109604,Los Angeles,91345,26.19,52.21
6037137104,Los Angeles,91367,26.17,52.20
6065046401,Riverside ,92530,26.16,52.19
6037311200,Los Angeles,91505,26.16,52.18
6077004106,San Joaquin,95242,26.15,52.16
6071011001,San Bernardino,92407,26.14,52.15
6083002705,Santa Barbara,93436,26.13,52.14
6085505006,Santa Clara,95134,26.13,52.13
6059087704,Orange ,92804,26.12,52.11
6067009112,Sacramento ,95826,26.12,52.10
6053011302,Monterey ,93930,26.12,52.09
6067007020,Sacramento ,95833,26.11,52.07
6085504805,Santa Clara,94089,26.11,52.06
6067005202,Sacramento ,95826,26.11,52.05
6071009114,San Bernardino,92301,26.11,52.04
6073015000,San Diego,91942,26.05,52.02
6113010501,Yolo ,95616,26.05,52.01
6037920038,Los Angeles,91387,26.05,52.00
6013336201,Contra Costa,94520,26.05,51.99
6053001400,Monterey ,93901,26.05,51.97
6037930200,Los Angeles,91342,26.04,51.96
6055200804,Napa ,94558,26.04,51.95
6073018700,San Diego,92055,26.04,51.94
6111001301,Ventura ,93004,26.03,51.92
6037128500,Los Angeles,91401,26.03,51.91
6085503504,Santa Clara,95122,26.02,51.90
6025011803,Imperial ,92243,26.01,51.89
6107002006,Tulare ,93277,26.01,51.87
6037900805,Los Angeles,93534,26.01,51.86
6037404000,Los Angeles,91702,26.01,51.85
6073002711,San Diego,92105,26.00,51.84
6037181300,Los Angeles,90041,26.00,51.82
6037111301,Los Angeles,91344,25.98,51.81
6111000500,Ventura ,93066,25.98,51.80
6101051100,Sutter ,95659,25.98,51.78
6037111205,Los Angeles,91325,25.97,51.77
6037217001,Los Angeles,90035,25.97,51.76
6001441700,Alameda ,94536,25.97,51.75
6037406000,Los Angeles,91722,25.96,51.73
6059088302,Orange ,92840,25.95,51.72
6037406300,Los Angeles,91791,25.95,51.71
6067009107,Sacramento ,95827,25.95,51.70
6037554802,Los Angeles,90701,25.95,51.68
6095251701,Solano ,94590,25.95,51.67
6085504601,Santa Clara,94043,25.94,51.66
6085505301,Santa Clara,95051,25.94,51.65
6065045705,Riverside ,92236,25.94,51.63
6073018516,San Diego,92056,25.90,51.62
6013386000,Contra Costa,94530,25.90,51.61
6037137501,Los Angeles,91364,25.89,51.60
6037195400,Los Angeles,90026,25.89,51.58
6001408500,Alameda ,94621,25.89,51.57
6065040613,Riverside ,92880,25.88,51.56
6001406601,Alameda ,94602,25.88,51.54
6037481714,Los Angeles,91754,25.88,51.53
6107003501,Tulare ,93257,25.86,51.52
6037195500,Los Angeles,90026,25.85,51.51
6071002033,San Bernardino,91739,25.85,51.49
6097150901,Sonoma ,94952,25.85,51.48
6037463200,Los Angeles,91107,25.85,51.47
6059099703,Orange ,92683,25.84,51.46
6097153001,Sonoma ,95401,25.84,51.44
6085504002,Santa Clara,95116,25.83,51.43
6065042619,Riverside ,92571,25.83,51.42
6011000300,Colusa ,95987,25.82,51.41
6037301000,Los Angeles,91206,25.82,51.39
6013313103,Contra Costa,94565,25.81,51.38
6037403401,Los Angeles,91792,25.79,51.37
6067008135,Sacramento ,95621,25.78,51.36
6037267502,Los Angeles,90025,25.78,51.34
6059075816,Orange ,92869,25.78,51.33
6037403402,Los Angeles,91789,25.77,51.32
6065046402,Riverside ,92530,25.77,51.31
6059099234,Orange ,92708,25.76,51.29
6029005600,Kern ,93516,25.76,51.28
6067003102,Sacramento ,95820,25.76,51.27
6073012003,San Diego,91950,25.75,51.25
6115040800,Yuba ,95692,25.75,51.24
6085512100,Santa Clara,95037,25.75,51.23
6013356001,Contra Costa,94553,25.74,51.22
6103000100,Tehama ,96080,25.73,51.20
6059110401,Orange ,90620,25.72,51.19
6089012701,Shasta ,96013,25.72,51.18
6073010112,San Diego,92154,25.72,51.17
6107001800,Tulare ,93277,25.71,51.15
6077004204,San Joaquin,95240,25.70,51.14
6033000802,Lake ,95422,25.69,51.13
6059099250,Orange ,92708,25.69,51.12
6097152100,Sonoma ,95403,25.69,51.10
6065044300,Riverside ,92220,25.68,51.09
6037650602,Los Angeles,90503,25.67,51.08
6065042412,Riverside ,92557,25.67,51.07
6075012202,San Francisco,94109,25.67,51.05
6067007416,Sacramento ,95842,25.65,51.04
6073010104,San Diego,92154,25.65,51.03
6073016804,San Diego,92040,25.65,51.02
6065041910,Riverside ,92883,25.64,51.00
6067007019,Sacramento ,95834,25.64,50.99
6067003502,Sacramento ,95822,25.64,50.98
6103000600,Tehama ,96080,25.64,50.96
6013336102,Contra Costa,94520,25.64,50.95
6075010700,San Francisco,94133,25.63,50.94
6059088301,Orange ,92840,25.62,50.93
6069000501,San Benito,95023,25.60,50.91
6111001502,Ventura ,93003,25.59,50.90
6071012200,San Bernardino,91710,25.59,50.89
6097153005,Sonoma ,95401,25.58,50.88
6073020108,San Diego,92026,25.57,50.86
6059075301,Orange ,92706,25.56,50.85
6067007012,Sacramento ,95833,25.54,50.84
6073014805,San Diego,91942,25.53,50.83
6085501900,Santa Clara,95126,25.53,50.81
6081601400,San Mateo,94015,25.52,50.80
6085503713,Santa Clara,95116,25.51,50.79
6077003209,San Joaquin,95209,25.49,50.78
6067007018,Sacramento ,95834,25.49,50.76
6059075807,Orange ,92869,25.48,50.75
6001428100,Alameda ,94501,25.47,50.74
6071000105,San Bernardino,91709,25.45,50.73
6073018903,San Diego,92028,25.44,50.71
6095253101,Solano ,95688,25.44,50.70
6059110014,Orange ,90720,25.44,50.69
6059062647,Orange ,92637,25.44,50.67
6001405600,Alameda ,94610,25.43,50.66
6067009634,Sacramento ,95823,25.43,50.65
6059088105,Orange ,92841,25.43,50.64
6001425103,Alameda ,94608,25.42,50.62
6071008200,San Bernardino,92373,25.40,50.61
6001430500,Alameda ,94578,25.39,50.60
6083003001,Santa Barbara,93111,25.38,50.59
6067009501,Sacramento ,95632,25.38,50.57
6037670100,Los Angeles,90717,25.37,50.56
6037300400,Los Angeles,91214,25.37,50.55
6037920035,Los Angeles,91351,25.36,50.54
6037502005,Los Angeles,90605,25.36,50.52
6037462100,Los Angeles,91104,25.35,50.51
6001430900,Alameda ,94546,25.35,50.50
6037554516,Los Angeles,90703,25.35,50.49
6059063808,Orange ,92627,25.35,50.47
6037670001,Los Angeles,90717,25.35,50.46
6037301205,Los Angeles,91202,25.34,50.45
6037480102,Los Angeles,91775,25.33,50.44
6081610601,San Mateo,94063,25.33,50.42
6005000301,Amador ,95669,25.31,50.41
6037271802,Los Angeles,90034,25.30,50.40
6113011102,Yolo ,95776,25.30,50.38
6037900605,Los Angeles,93535,25.27,50.37
6067003400,Sacramento ,95831,25.26,50.36
6111004200,Ventura ,93041,25.26,50.35
6065043279,Riverside ,92584,25.22,50.33
6037408704,Los Angeles,91748,25.22,50.32
6037183221,Los Angeles,90042,25.20,50.31
6037481101,Los Angeles,91776,25.19,50.30
6037181600,Los Angeles,90041,25.18,50.28
6037189800,Los Angeles,90046,25.17,50.27
6073000700,San Diego,92103,25.17,50.26
6065031001,Riverside ,92504,25.16,50.25
6059075901,Orange ,92866,25.15,50.23
6013321200,Contra Costa,94553,25.15,50.22
6111001503,Ventura ,93003,25.14,50.21
6013303205,Contra Costa,94513,25.14,50.20
6095253107,Solano ,95687,25.13,50.18
6001428400,Alameda ,94501,25.13,50.17
6037267200,Los Angeles,90025,25.12,50.16
6037431502,Los Angeles,91006,25.11,50.15
6073000300,San Diego,92103,25.10,50.13
6037910502,Los Angeles,93550,25.10,50.12
6073013409,San Diego,91910,25.10,50.11
6053011102,Monterey ,93960,25.09,50.09
6071008301,San Bernardino,92373,25.09,50.08
6073020211,San Diego,92027,25.09,50.07
6111006000,Ventura ,91320,25.08,50.06
6075025100,San Francisco,94110,25.07,50.04
6059110605,Orange ,92833,25.07,50.03
6037461902,Los Angeles,91103,25.07,50.02
6053000104,Monterey ,93906,25.06,50.01
6059001101,Orange ,90631,25.04,49.99
6083001000,Santa Barbara,93101,25.04,49.98
6019004208,Fresno ,93722,25.03,49.97
6037572001,Los Angeles,90807,25.03,49.96
6029003811,Kern ,93312,25.02,49.94
6037195201,Los Angeles,90027,25.01,49.93
6095252707,Solano ,94533,25.01,49.92
6103000300,Tehama ,96080,25.00,49.91
6083002706,Santa Barbara,93436,25.00,49.89
6037651102,Los Angeles,90505,24.98,49.88
6065041812,Riverside ,92879,24.98,49.87
6067009109,Sacramento ,95826,24.97,49.85
6065040814,Riverside ,92879,24.97,49.84
6037401601,Los Angeles,91750,24.97,49.83
6067009610,Sacramento ,95823,24.97,49.82
6001403501,Alameda ,94611,24.96,49.80
6081606000,San Mateo,94401,24.95,49.79
6059099902,Orange ,92683,24.95,49.78
6037310201,Los Angeles,91501,24.94,49.77
6001441926,Alameda ,94538,24.93,49.75
6037128702,Los Angeles,91423,24.92,49.74
6037461300,Los Angeles,91104,24.91,49.73
6111008201,Ventura ,93063,24.91,49.72
6085512509,Santa Clara,95020,24.91,49.70
6085506402,Santa Clara,95128,24.91,49.69
6067005508,Sacramento ,95825,24.91,49.68
6073003004,San Diego,92114,24.90,49.67
6071000109,San Bernardino,91709,24.90,49.65
6053014201,Monterey ,93933,24.88,49.64
6037400604,Los Angeles,91702,24.87,49.63
6037408212,Los Angeles,91748,24.86,49.62
6073013302,San Diego,91911,24.85,49.60
6013303201,Contra Costa,94531,24.84,49.59
6085504317,Santa Clara,95131,24.84,49.58
6065042726,Riverside ,92585,24.84,49.56
6065043270,Riverside ,92595,24.83,49.55
6067003900,Sacramento ,95822,24.83,49.54
6037503302,Los Angeles,90604,24.81,49.53
6085512038,Santa Clara,95138,24.81,49.51
6029002821,Kern ,93311,24.80,49.50
6037106645,Los Angeles,91344,24.79,49.49
